CLIENT,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
680,1,37,26,1,,,,,,0.506428571,,,,,,607.3932143,607.3932143,2,2,166.9642857,166.9642857,142.8571429,0,21.42857143,5,5,2,0,1,0,0,0,0,0,0
892,1,45,149,1,,,1,,,0,,,641.1453571,,,608.755,608.755,3,3,782.6464286,782.6464286,178.5714286,0,251.3214286,12,12,3,0,4,0,0,0,0,0,0
1276,1,28,145,1,,,,,2,13915.92536,,,,,1764.589286,610.8932143,514.3132143,4,3,165.9285714,155.1071429,35.71428571,0,0,6,4,1,0,0,0,0,0,0,0,0
755,1,34,55,1,,11,,,,590.4103571,,2165.822857,,,,619.9271429,619.9271429,2,2,607.75,607.75,107.1428571,0,138.7142857,6,6,1,0,3,0,0,0,0,0,0
1423,1,67,50,1,,,,,,443.8607143,,,,,,620.2525,620.2525,2,2,548.1428571,548.1428571,535.7142857,0,10.46428571,3,3,1,0,1,0,0,0,0,0,0
185,1,24,95,1,,,,,,5733.328214,,,,,,620.8582143,620.8582143,3,3,435.8285714,435.8285714,0,73.47142857,358.9642857,9,9,0,3,5,1,0,0,1.545357143,0,0
442,1,13,38,1,,,1,,,1083.015357,,,92.625,,,625.9192857,625.9192857,2,2,1739.75,1739.75,1178.571429,243.5357143,311.3928571,14,14,3,1,6,0,0,0,0,0,0
985,0,36,92,1,,,1,,,58.1,,,164.6753571,,,626.2435714,330.9789286,5,3,376.2435714,330.9789286,35.71428571,0,0,5,3,1,0,0,0,0,1,0,0,3.050357143
418,1,28,8,1,,,,,,435.6671429,,,,,,627.6103571,627.6103571,2,2,1082.210714,1082.210714,1078.282143,0,0,9,9,6,0,0,0,0,0,0,0,0
1247,1,61,55,1,1,,1,,,790.3917857,0.009642857,,0,,,628.2882143,627.0635714,5,4,1012.873929,1012.873929,357.1428571,274.5525,375.9285714,26,26,1,4,19,1,0,0,20.45107143,0,0
1432,1,35,156,1,,,,,,273.3278571,,,,,,628.8253571,628.8253571,5,5,590.4992857,590.4992857,306.7857143,152.0014286,125,23,23,7,11,3,1,0,0,2.260357143,0,0
67,0,14,20,1,,,,,,1682.813214,,,,,,632.0292857,632.0292857,2,2,69.53571429,69.53571429,0,60.78571429,0,3,3,0,1,0,0,0,1,0,0,4.190357143
1019,0,18,39,1,,,,,,337.4732143,,,,,,634.4328571,634.4328571,2,2,725.9421429,725.9421429,200,238.835,249.6071429,49,49,8,25,5,0,0,0,0,0,0
149,1,54,18,1,,,,,,574.6835714,,,,,,635.215,635.215,2,2,629.1071429,629.1071429,0,0,0,2,2,0,0,0,0,0,0,0,0,0
1164,0,69,168,1,,,,,,2.908928571,,,,,,635.2178571,635.2178571,2,2,1128.746429,1128.746429,342.8571429,34.71071429,748.4642857,14,14,2,2,9,0,0,0,0,0,0
391,1,1,16,1,,,,1,1,172.5814286,,,,0.714285714,4592.336429,636.6425,576.8935714,10,4,565.7914286,504.8210714,178.5714286,0,137.6785714,31,18,4,0,6,0,0,0,0,0,0
917,0,44,232,1,1,1,,,,9.055,191.3092857,0,,,,637.1457143,635.9525,5,4,1283.071429,1283.071429,785.7142857,127.8928571,369.25,14,14,3,3,7,0,0,1,0,0,3.928571429
1506,1,56,108,1,,,1,,,197.46,,,586.1757143,,,637.9307143,417.9475,16,12,626.5021429,417.9475,0,0,195.25,21,12,0,0,7,0,0,1,0,0,1.785714286
304,0,78,49,1,,,,,1,1354.99,,,,,7570.783929,638.2753571,553.2171429,3,2,942.1785714,925.8214286,589.2857143,102.5,0,14,12,7,1,0,0,0,1,0,0,20.07142857
671,1,19,128,1,1,,,,,858.955,11615.655,,,,,641.3907143,641.3907143,2,2,346.25,346.25,0,0,343.4285714,5,5,0,0,4,0,0,0,0,0,0
42,1,23,4,1,,12,,,,875.3714286,,0,,,,643.1878571,643.1878571,4,4,546.6428571,546.6428571,178.5714286,68.53571429,296.0714286,9,9,1,1,6,1,0,0,15.27571429,0,0
1029,1,68,135,1,,,1,,,2.914285714,,,924.8914286,,,643.5892857,643.5892857,2,2,272.4464286,272.4464286,0,167.125,98.17857143,6,6,0,3,2,1,1,0,1.217142857,9.785714286,0
288,0,32,151,1,,,,,,3661.958214,,,,,,645.2521429,645.2521429,2,2,729.575,729.575,242.8571429,135.075,348.9285714,16,16,4,4,5,0,0,0,0,0,0
269,0,39,61,1,1,,1,,,611.0925,11325.13179,,984.7853571,,,648.8060714,643.7989286,3,2,1450.071429,1450.071429,107.1428571,0,268.7142857,10,10,1,0,7,0,0,1,0,0,12.54785714
8,0,64,30,1,,,1,,,0,,,326.9692857,,,649.1992857,458.6085714,25,21,654.8242857,455.0371429,253.5714286,6.982142857,0,42,24,10,1,0,0,0,0,0,0,0
1459,0,29,62,1,,,1,,,9165.92,,,702.9003571,,,651.3989286,651.3989286,2,2,381.4792857,381.4792857,53.57142857,0,151.9792857,8,8,1,0,4,0,0,0,0,0,0
730,1,59,38,1,,,1,,,331.7296429,,,0,,,654.3382143,654.3382143,3,3,323.1317857,323.1317857,64.28571429,0,256.6675,4,4,1,0,2,0,1,1,0,7.535714286,2.428571429
324,0,35,23,1,,1,,,,11581.94821,,202941.6089,,,,655.08,655.08,4,4,1100.625,1100.625,535.7142857,257.5535714,303.4285714,20,20,2,5,12,0,0,0,0,0,0
1169,0,6,172,1,,,,,,1824.04,,,,,,655.2128571,655.2128571,2,2,691.8535714,691.8535714,500,189.8892857,0,9,9,1,7,0,1,1,1,2.461964286,5.170357143,46.39285714
268,1,66,39,1,,11,,,,9317.071786,,35232.29536,,,,656.4314286,656.4314286,4,4,661.9642857,661.9642857,428.5714286,0,231,4,4,1,0,2,0,0,0,0,0,0
1163,1,36,152,1,,,,,,4143.043571,,,,,,657.1614286,657.1614286,3,3,728.9821429,728.9821429,321.4285714,26.23214286,368.5357143,9,9,2,3,2,0,1,1,0,7.642857143,7.635
1605,1,63,44,2,,,,,,79.14285714,,,,,,659.2539286,659.2539286,4,4,680.5478571,680.5478571,300,148.3335714,230.9642857,18,18,7,7,3,0,0,0,0,0,0
1012,0,23,99,1,,,,,,2.7375,,,,,,671.2157143,671.2157143,2,2,671.6428571,671.6428571,446.4285714,0,221.6071429,5,5,1,0,3,0,0,1,0,0,2.107142857
1438,0,27,199,1,,,,,,753.5307143,,,,,,671.4289286,671.4289286,3,3,706.3214286,706.3214286,0,0,703.9285714,7,7,0,0,6,0,0,1,0,0,13.82071429
822,0,69,225,1,1,1,1,,,300.7753571,65263.04429,0,134.3346429,,,676.3707143,601.4339286,5,3,690.0557143,690.0557143,0,293.8414286,210.8571429,22,22,0,15,4,0,0,0,0,0,0
527,0,17,22,1,,,,,,1780.251786,,,,,,677.6457143,677.6457143,2,2,773.1285714,773.1285714,535.7142857,32.15,0,25,25,12,3,0,1,0,1,0.656607143,0,2.678571429
1564,0,29,175,1,,,1,,,45.09785714,,,531.6296429,,,679.6060714,519.1135714,23,18,701.6596429,506.0028571,139.2857143,122.0817857,83.92857143,41,27,6,14,1,1,0,1,9.290178571,0,6.928571429
588,0,64,39,1,,,1,,,193.1764286,,,710.7621429,,,681.6542857,668.4217857,6,3,599.6528571,586.4271429,357.1428571,0,215.6428571,11,9,3,0,3,0,0,0,0,0,0
1258,1,63,48,1,1,7,1,,,147.0489286,357.9221429,0,0,,,682.8703571,669.5614286,16,12,1148.027143,996.7178571,428.5714286,0,554.8403571,20,15,4,0,8,1,0,0,0.146785714,0,0
548,0,54,12,1,,,,,,2663.137857,,,,,,684.0367857,684.0367857,2,2,674.3821429,674.3821429,0,0,142.8571429,3,3,0,0,1,0,0,0,0,0,0
291,0,72,12,2,,,,,,805.28,,,,,,690.0385714,690.0385714,3,3,771.9642857,771.9642857,0,0,768.5714286,6,6,0,0,5,0,1,0,0,6.607142857,0
1078,0,27,169,1,,,,,,111.1732143,,,,,,690.9242857,690.9242857,3,3,699.9678571,699.9678571,209.82,327.1167857,151.7857143,50,50,10,29,1,0,0,1,0,0,9.285714286
989,1,55,181,3,,,,,,778.1028571,,,,,,692.0114286,692.0114286,3,3,982.2507143,982.2507143,253.5714286,636.5364286,85,37,37,6,27,3,0,0,0,0,0,0
1178,1,69,152,1,1,,,,,38.045,40400.51643,,,,,692.8917857,632.1442857,10,7,391.8689286,391.8689286,0,0,386.1071429,18,18,0,0,15,0,1,0,0,3.071428571,0
970,1,32,255,1,1,10,,,,30.57642857,12347.84714,0,,,,701.17,695.5732143,4,3,328.5714286,328.5714286,328.5714286,0,0,1,1,1,0,0,0,0,1,0,0,6.321428571
2,1,43,152,1,1,,,,,110.7685714,13326.19036,,,,,708.1296429,704.9357143,4,3,386.4428571,386.4428571,307.1428571,38.40714286,35.71428571,6,6,2,2,1,0,0,0,0,0,0
317,1,35,53,1,,,,,,6.373928571,,,,,,709.0907143,709.0907143,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.286785714,0
417,0,33,183,1,,,1,,,621.9010714,,,243.4,,,712.5778571,712.5778571,4,4,805.065,805.065,53.57142857,156.7792857,594.7142857,16,16,1,8,7,0,0,1,0,0,36.05071429
205,1,19,9,1,,,1,,,3234.503214,,,29.37607143,,,713.7528571,713.7528571,5,5,819.285,819.285,35.71428571,86.5,693.8207143,15,15,1,1,12,0,0,0,0,0,0
142,0,27,183,1,,,,,,1511.683929,,,,,,714.2857143,714.2857143,1,1,728.1071429,728.1071429,0,0,725.9285714,2,2,0,0,1,0,0,0,0,0,0
433,0,43,183,2,,,,,,114.6428571,,,,,,714.2885714,714.2885714,2,2,390.7142857,390.7142857,0,0,387.1071429,13,13,0,0,12,0,0,0,0,0,0
1284,0,58,26,1,,,,,,17.91714286,,,,,,714.2892857,714.2892857,2,2,218.8085714,218.8085714,0,14.805,0,7,7,0,5,0,0,0,1,0,0,15.03571429
1431,0,19,231,1,,,,,,1046.317143,,,,,,714.2953571,714.2953571,2,2,668.4892857,668.4892857,0,0,535.7142857,5,5,0,0,1,0,0,1,0,0,16.47642857
159,1,33,152,1,,,,,,1577.568214,,,,,,714.3042857,714.3042857,3,3,3124.072143,3124.072143,178.5714286,65.37857143,2329.525714,15,15,1,1,10,0,0,1,0,0,9.940357143
639,0,81,234,1,,,,,,736.9435714,,,,,,714.3896429,714.3896429,2,2,667.6071429,667.6071429,357.1428571,310.4642857,0,3,3,1,2,0,1,1,1,11.37642857,1.321428571,11.57142857
1514,0,38,171,1,,,,,,31.175,,,,,,721.4407143,721.4407143,2,2,517.9628571,517.9628571,0,517.9628571,0,23,23,0,23,0,1,0,1,5.40125,0,13.51607143
374,1,68,32,1,,,1,,,789.4517857,,,0,,,724.0375,724.0375,2,2,775.2553571,775.2553571,642.8571429,108.5767857,21.42857143,16,16,4,8,1,0,1,0,0,76.85928571,0
1583,1,8,151,1,,,,,,4038.971071,,,,,,725.0517857,725.0517857,2,2,1095.428571,1095.428571,857.1428571,63.92857143,171.9642857,10,10,3,1,4,0,0,1,0,0,30.25
1463,0,43,117,1,,,,,,1041.299286,,,,,,727.9296429,727.9296429,4,4,985.3571429,985.3571429,482.1428571,0,499.9642857,14,14,5,0,5,0,0,1,0,0,11.78571429
1048,0,65,71,1,,,1,,,1911.491429,,,0,,,729.2757143,729.2757143,2,2,541.25,541.25,535.7142857,0,0,3,3,1,0,0,0,0,0,0,0,0
33,1,71,150,1,,,,,,18635.57536,,,,,,730.5721429,730.5721429,5,5,635.8428571,635.8428571,139.2857143,56.73571429,436.4285714,13,13,2,4,6,0,1,1,0,3.25,14.98964286
1403,0,4,151,1,1,8,,,,4444.185,27030.26571,0,,,,731.8746429,714.3010714,5,2,454.2142857,454.2142857,0,0,454.2142857,2,2,0,0,2,0,0,1,0,0,17.21428571
572,1,39,16,1,,,1,,,2739.563929,,,0,,,732.0407143,732.0407143,3,3,1914.340714,1914.340714,1107.142857,299.2696429,502.2853571,28,28,5,9,9,0,0,0,0,0,0
1305,1,35,152,1,,,1,,,73.56642857,,,0,,,735.5803571,735.5803571,4,4,595.025,595.025,71.42857143,360.9178571,161.4285714,15,15,1,7,6,0,0,0,0,0,0
106,0,48,88,1,,3,,,,112.35,,0,,,,745.22,745.22,2,2,319.8928571,319.8928571,0,0,316.9642857,7,7,0,0,6,0,0,0,0,0,0
376,1,61,50,1,,,1,1,,140.06,,,0,617.6560714,,751.4557143,750.005,9,6,483.3571429,481.9285714,0,0,470.4642857,12,10,0,0,7,0,0,0,0,0,0
1464,0,54,35,1,,,1,,,1780.7525,,,1670.280714,,,757.3003571,699.8832143,12,8,479.1289286,421.8182143,0,0,361.0082143,18,16,0,0,11,0,0,0,0,0,0
1379,0,47,133,1,,,,,,364.6164286,,,,,,759.1217857,759.1217857,3,3,684.0317857,684.0317857,71.42857143,85.17464286,527.4285714,22,22,2,10,10,0,0,0,0,0,0
573,0,56,77,1,,,,,,1243.505714,,,,,,760.9664286,760.9664286,3,3,713.5696429,713.5696429,357.1428571,114.9625,228.25,14,14,3,4,4,0,0,0,0,0,0
323,0,38,63,1,,,,,,3743.776429,,,,,,768.7171429,768.7171429,6,6,837.0317857,837.0317857,785.7142857,0,47.92464286,10,10,7,0,2,1,1,0,0.7625,4.036785714,0
503,0,32,73,1,,,,,,1175.755,,,,,,771.4689286,771.4689286,3,3,673.8928571,673.8928571,392.8571429,0,278.4285714,11,11,4,0,4,0,0,1,0,0,2.107142857
295,1,46,38,2,,,,,,2414.488214,,,,,,772.4007143,772.4007143,2,2,1095.429286,1095.429286,1071.428571,0,21.82214286,4,4,2,0,1,0,0,0,0,0,0
758,1,33,31,1,1,,,,,8826.644286,9129.4875,,,,,775.2871429,703.0092857,4,2,988.1264286,988.1264286,475,438.8764286,71.42857143,23,23,5,13,1,0,0,0,0,0,0
537,1,78,58,1,,1,,,,814.4560714,,0,,,,782.1517857,782.1517857,5,5,267.0575,267.0575,0,0,264.4503571,8,8,0,0,7,0,0,1,0,0,13.21428571
407,1,32,12,1,,,,,,5215.269643,,,,,,783.5225,783.5225,3,3,705.9678571,705.9678571,178.5714286,64.50357143,459.3214286,19,19,1,3,14,0,0,0,0,0,0
421,1,28,110,1,,,,,1,7074.069286,,,,,4850.017143,785.4071429,739.3632143,3,2,796.1821429,789.9678571,146.4285714,267.9678571,280.5,37,35,5,17,7,0,0,1,0,0,10.67857143
1311,0,66,135,1,,,,,,155.6346429,,,,,,785.7232143,785.7232143,3,3,736.6464286,736.6464286,17.85714286,159.8607143,554.0714286,17,17,1,3,11,0,0,0,0,0,0
1375,0,65,93,1,,,,,,47.82821429,,,,,,787.155,787.155,2,2,616.5,616.5,0,427.3928571,185.7142857,8,8,0,6,1,0,0,0,0,0,0
831,1,47,111,1,,1,,,,1440.0525,,0,,,,788.0039286,788.0039286,3,3,1018.802143,1018.802143,0,0,1016.516429,6,6,0,0,5,1,0,0,2.024642857,0,0
1392,0,29,152,1,1,3,,,,10.71428571,1726.885714,0,,,,791.0521429,674.6246429,7,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1.674642857,0,1.75
76,0,66,178,1,,,1,1,1,178.3085714,,,0,886.5778571,3447.673571,792.6785714,659.2928571,7,2,1587.809643,1559.736071,285.7142857,39.42857143,0,16,9,2,1,0,0,0,0,0,0,0
259,1,30,21,1,1,10,,,,3260.116429,15882.94607,7542.775,,,,794.5407143,788.6039286,4,2,60.57142857,60.57142857,0,0,60.57142857,2,2,0,0,2,0,0,0,0,0,0
1016,1,76,57,1,,,1,,1,947.1507143,,,0,,384.9125,797.15,751.1082143,3,2,761.2685714,756.34,500,0,195.2685714,12,10,2,0,6,0,0,0,0,0,0
1191,1,69,46,1,1,,,1,,907.0853571,638.6628571,,,283.8092857,,797.8167857,729.4671429,7,2,409.9132143,389.2264286,300,0,39.78571429,19,14,7,0,3,0,1,1,0,0.214285714,18.38285714
1301,1,52,71,1,,,1,,,603.4128571,,,93.60357143,,,799.4435714,799.4435714,7,7,587.3571429,587.3571429,0,0,578.3928571,13,13,0,0,11,0,0,0,0,0,0
346,1,52,71,1,,,1,,,248.7714286,,,468.0807143,,,800.4735714,800.4735714,5,5,1951.535714,1951.535714,178.5714286,127.7857143,1641.678571,20,20,1,6,12,0,0,0,0,0,0
855,1,35,150,1,,1,,,,49.0575,,1171.071429,,,,800.6507143,800.6507143,5,5,316.6928571,316.6928571,250,52.62142857,10.67857143,5,5,2,1,1,0,0,1,0,0,17.64285714
446,0,27,181,1,,,,,,13956.805,,,,,,800.9296429,800.9296429,2,2,377,377,357.1428571,0,17.67857143,4,4,1,0,2,0,0,0,0,0,0
824,0,57,1,1,1,1,,,,337.6821429,1716.291071,526.7785714,,,,803.965,803.9553571,4,3,9.6375,9.6375,0,0,0,3,3,0,0,0,0,0,0,0,0,0
643,1,57,123,1,,4,,,,2204.218571,,181931.5471,,,,806.5025,806.5025,2,2,790.1071429,790.1071429,357.1428571,132.4642857,296.4285714,21,21,6,6,4,1,0,1,32.04017857,0,15.29357143
443,1,30,73,1,,,,,2,0,,,,,1038.696786,806.755,696.16,3,2,965.8928571,963.7857143,178.5714286,0,661.6785714,11,10,1,0,7,0,0,0,0,0,0
1350,0,23,111,1,,,,,,4.249642857,,,,,,806.9396429,806.9396429,2,2,1255.8275,1255.8275,392.8571429,133.3632143,725.2857143,24,24,4,12,3,0,0,1,0,0,8.952142857
1531,0,31,104,1,,2,1,,,0,,2331.336786,0,,,813.4367857,813.4367857,2,2,627.2392857,627.2392857,178.5714286,45.66785714,399.6071429,14,14,1,2,10,0,0,0,0,0,0
784,0,30,88,1,,,,,,870.1514286,,,,,,824.4085714,824.4085714,3,3,1127.25,1127.25,892.8571429,231.3571429,0,15,15,7,2,0,0,0,0,0,0,0
598,1,28,123,2,,,1,,,562.2017857,,,0,,,835.7310714,691.8667857,14,10,550.9125,485.1660714,74.28142857,170.6275,95.21428571,38,32,4,18,1,1,0,0,0.163571429,0,0
1322,1,63,52,1,,2,1,,,454.6960714,,0,93.72678571,,,836.6082143,836.6082143,2,2,811.8264286,811.8264286,207.1428571,136.705,338.9285714,15,15,1,6,5,0,1,0,0,14.28571429,0
414,0,33,116,1,2,14,,,,281.4935714,714.1492857,10218.14393,,,,838.1967857,828.2978571,5,4,402.75,402.75,0,0,399.0714286,5,5,0,0,4,0,0,0,0,0,0
761,0,44,13,1,1,,,,,128.3882143,0,,,,,838.6692857,731.4303571,7,5,716.1432143,573.2860714,78.57142857,117.4646429,375.8214286,21,20,4,9,6,0,0,0,0,0,0
585,1,30,30,1,,2,,,,47.57321429,,2648.905357,,,,842.8628571,842.8628571,3,3,1720.376429,1720.376429,392.8571429,972.4478571,293.5714286,34,34,1,22,7,0,1,0,0,6.253214286,0
1208,0,23,62,1,,,,,,664.5782143,,,,,,844.8542857,844.8542857,3,3,376.25,376.25,178.5714286,0,194.6428571,7,7,1,0,5,0,0,0,0,0,0
1384,1,27,124,1,1,,1,1,,8270.066429,237.1489286,,713.1942857,479.3607143,,847.4782143,845.97,6,2,652.9621429,651.5335714,178.5714286,146.8264286,325.2071429,14,12,1,5,4,0,1,0,0,4.607142857,0
1143,1,53,65,1,,,,,,4577.445,,,,,,847.8353571,847.8353571,2,2,260.2857143,260.2857143,0,0,257.25,7,7,0,0,6,1,0,0,2.008392857,0,0
1131,0,46,170,1,,,1,,,231.2685714,,,0,,,854.5564286,854.5564286,4,4,502.9285714,502.9285714,285.7142857,54.82142857,159,11,11,2,3,5,0,0,0,0,0,0
171,0,22,151,1,,,,,,4112.732857,,,,,,854.5785714,854.5785714,3,3,967.6146429,967.6146429,435.7142857,347.7575,178.1428571,59,59,12,27,9,1,1,0,6.762142857,9,0
122,1,39,80,1,,,,,,1392.766786,,,,,,857.1078571,857.1078571,3,3,862.4289286,862.4289286,0,0,861.7860714,5,5,0,0,4,1,1,0,3.293035714,2.857142857,0
1223,0,44,0,1,,,,,,143.3167857,,,,,,858.2603571,858.2603571,4,4,760.6035714,760.6035714,478.5714286,241.6392857,36.46428571,19,19,4,11,2,0,0,1,0,0,18.0525
713,1,50,67,1,,,1,,,113.4092857,,,350.1135714,,,860.505,860.505,3,3,871.1607143,871.1607143,521.4285714,278.7321429,67.39285714,29,29,6,16,5,0,0,1,0,0,11.875
1394,1,38,36,1,,,,,,37.47,,,,,,860.55,860.55,3,3,1330.204643,1330.204643,357.1428571,502.1689286,464.8571429,31,31,1,24,5,0,0,0,0,0,0
1170,1,28,68,1,1,,,,,1845.120714,45528.44179,,,,,866.2775,865.7514286,4,3,752.2857143,752.2857143,107.1428571,0,642.8571429,8,8,3,0,3,0,1,0,0,0.893928571,0
68,1,54,20,1,,,1,,,4714.448214,,,0,,,874.6642857,832.8860714,6,4,815.5914286,773.8510714,678.5553571,34.33928571,10.71428571,33,31,13,3,1,0,1,0,0,3.5,0
1560,1,62,176,1,,5,,,,3522.742857,,0,,,,877.2325,877.2282143,6,2,4.112857143,4.107142857,0,0,0,5,1,0,0,0,0,0,0,0,0,0
1067,0,63,181,1,,,,,1,3813.868929,,,,,4128.4,879.4425,841.4685714,6,4,1030.4175,1022.024643,625,33.88178571,228.7857143,26,23,7,3,4,0,0,0,0,0,0
222,0,70,68,1,,,,,,0,,,,,,879.9689286,879.9689286,3,3,815.0714286,815.0714286,0,28.39285714,757.1428571,14,14,0,1,10,1,0,1,8.917321429,0,2.107142857
1334,0,69,163,1,1,,,1,,11.18357143,204.4207143,,,1.892857143,,881.7364286,502.2685714,10,3,1704.580714,1448.473571,464.2857143,250.75,677.4642857,34,11,3,20,6,0,0,0,0,0,0
1160,1,19,260,1,,,1,,1,2723.980357,,,0,,4239.8775,884.5928571,865.2971429,3,2,929.5178571,925.625,285.7142857,190.8142857,178.6428571,28,26,3,9,7,0,1,1,0,0.857142857,17.99321429
953,0,50,35,1,1,,,,,1507.695714,1508.553214,,,,,884.6303571,884.6303571,4,4,1387.6125,1387.6125,0,126.35,754.125,18,18,0,3,7,0,0,1,0,0,15.22214286
550,0,64,179,1,,,1,,,57.60035714,,,192.0142857,,,886.6121429,886.6121429,2,2,896.0107143,896.0107143,0,0,566.6785714,9,9,0,0,7,0,0,0,0,0,0
1014,1,37,152,1,,,,,,10020.61036,,,,,,886.935,886.935,2,2,1014.071429,1014.071429,835.7142857,0,176.4285714,16,16,6,0,5,0,1,0,0,5.392857143,0
1215,1,29,55,1,,,,,,3079.511429,,,,,,887.5417857,887.5417857,4,4,1333.432143,1333.432143,571.4285714,111.2178571,645.1071429,17,17,4,3,6,0,0,0,0,0,0
479,1,30,96,1,1,1,1,1,,74.80785714,4352.067857,0,0,627.8571429,,887.9725,886.0814286,9,5,420.4785714,419.05,167.8571429,164.1214286,82.32142857,24,22,2,9,9,0,1,0,0,102.1464286,0
546,0,63,47,1,,,,,,1023.336429,,,,,,892.8614286,892.8614286,3,3,564.7675,564.7675,225,338.5175,0,34,34,6,27,0,0,1,0,0,8.928214286,0
1488,1,73,233,1,,,,,1,0,,,,,3420.845357,896.8803571,815.8592857,5,4,696.1482143,689.3625,303.5714286,67.1125,157.1071429,24,22,6,8,4,0,0,1,0,0,6.071428571
1303,1,52,151,1,,,,,,24326.445,,,,,,897.0828571,897.0828571,4,4,855.3603571,855.3603571,250,134.5746429,467.3214286,16,16,3,9,2,0,1,0,0,6,0
1388,1,69,27,1,1,,1,,,463.3807143,5370.509286,,0,,,900.745,900.5092857,4,3,932.2860714,932.2860714,785.7142857,0,143.3217857,17,17,6,0,6,0,0,0,0,0,0
745,1,26,76,1,,,1,,,3688.156786,,,0,,,901.9928571,901.9928571,2,2,1019.571429,1019.571429,785.7142857,0,231.25,6,6,2,0,3,0,0,0,0,0,0
193,0,64,181,1,1,,,,,142.9532143,106.1528571,,,,,902.4964286,898.5803571,6,5,1474.714286,1474.714286,0,0,1472.214286,6,6,0,0,5,0,0,0,0,0,0
1539,0,76,3,1,3,,1,1,,46.25,8.480714286,,0,1.428571429,,908.6907143,491.6096429,9,2,1064.293929,497.4296429,53.57142857,359.7928571,25,16,4,1,7,1,0,0,0,0,0,0
1006,1,30,182,1,,,,,,0,,,,,,911.1439286,911.1439286,4,4,950.1214286,950.1214286,535.7142857,46.3,368.1071429,16,16,2,5,9,0,0,0,0,0,0
500,1,30,150,3,1,3,,,,1180.659286,10940.43036,35627.70964,,,,911.8089286,911.0814286,3,2,833.5678571,833.5678571,357.1428571,0,473.4964286,11,11,1,0,9,1,0,1,5.881964286,0,10.08321429
1118,0,55,123,1,,3,1,,,420.8014286,,314723.165,0,,,914.2896429,914.2896429,5,5,652.5167857,652.5167857,85.69642857,432.3564286,129.0714286,15,15,2,7,4,0,0,0,0,0,0
1216,0,61,8,1,,,,,1,166.9182143,,,,,4202.201429,916.4667857,883.4660714,3,2,981.4278571,976.7492857,178.5714286,221.4957143,355.3214286,47,45,1,30,10,0,0,0,0,0,0
819,1,34,181,1,,,,1,2,325.1242857,,,,2.25,3816.979643,918.7039286,826.2892857,5,2,386.0582143,377.1296429,0,168.4867857,46.42857143,12,9,0,5,2,0,0,0,0,0,0
1490,0,61,181,1,1,,1,1,,70.70714286,0,,0,888.4632143,,919.2446429,517.8614286,9,4,680.9246429,287.1071429,0,392.3889286,286.6785714,13,5,0,6,4,0,0,0,0,0,0
792,1,84,151,1,,,,,,9.3025,,,,,,920.8057143,920.8057143,2,2,1475.090714,1475.090714,0,0,0,2,2,0,0,0,1,0,1,52.61821429,0,16.2475
1355,0,55,101,1,,,,,,0.593214286,,,,,,921.1196429,921.1196429,2,2,0.892857143,0.892857143,0,0,0,1,1,0,0,0,0,1,1,0,3.392857143,5.857142857
348,1,27,253,1,1,,1,,1,1054.365,12127.58964,,0,,6622.200357,922.2064286,811.3239286,3,2,891.1835714,881.9692857,0,39.39785714,705.5714286,19,17,0,2,13,0,0,1,0,0,8.321428571
1035,0,32,145,3,1,1,,,,104.6017857,4644.820714,15094.395,,,,923.1692857,922.0932143,4,3,342.6785714,342.6785714,178.5714286,0,159.5,7,7,1,0,5,0,0,1,0,0,15.67857143
1103,1,51,233,1,,,,1,1,31681.49464,,,,112.2282143,2304.64,925.1982143,788.2939286,8,4,1251.586429,1226.043214,571.4285714,350.9153571,148.0357143,26,21,2,10,4,0,1,0,0,6.464285714,0
810,0,48,107,1,,,1,,1,542.1714286,,,0,,930.3571429,926.0989286,832.3782143,4,3,905.175,903.0678571,114.2857143,184.5321429,483.1785714,13,12,4,2,4,0,0,0,0,0,0
1233,0,38,25,1,,,,,,199.5110714,,,,,,928.5728571,928.5728571,2,2,839.25,839.25,828.5714286,7.142857143,0,7,7,3,1,0,0,0,0,0,0,0
763,0,83,126,1,,,1,1,1,5292.179286,,,0,1529.058929,2906.981786,938.5910714,880.9,7,2,642.75,635.1071429,500,0,16.07142857,10,5,1,0,1,0,0,0,0,0,0
793,0,63,20,1,1,,,,,20.64928571,4004.674286,,,,,945.4446429,944.6789286,5,4,1014.432143,1014.432143,0,58.71785714,941.6071429,8,8,0,1,5,0,1,0,0,6.892857143,0
646,1,45,4,1,,,1,,,484.3903571,,,0,,,948.2732143,888.9685714,12,10,898.8360714,839.5607143,42.85714286,32.47035714,704.5,17,15,3,3,5,0,0,0,0,0,0
